,itemId,category,name,rating,originalRating,reviewTitle,reviewContent,likeCount,upVotes,downVotes,helpful,relevanceScore,boughtDate,clientType,retrievedDate,clean_teks
3778,1063115,beli-harddisk-eksternal,bismarck,1,,Barang Tidak Sesuai Gambar - Not Recommended !,"Kondisi Barang Vs  Seharusnya Warna Merah seharusnya Hitam Ukuran 3.5"" seharusnya 2.5"" Model Tidak Sama dengan Gambar.",0,0,0,True,27.9,4-Sep-17,mobile-app,10/2/2019,kondisi barang vs warna merah hitam ukur model gambar
3779,1063115,beli-harddisk-eksternal,Yuditya,1,,Pesanan Ditolak,"Kecewa sekali....pesan saat harbolnas (12-14 Des 2016) pas harga nya murah (sekitar 29k)...eh udah pesan ternyata di akhir bulan pesanan ditolak.... Kapok deh belanja di seller ini, gak tau barangnya gak ada atau takut rugi ngejualnya...",0,0,0,True,27.08,13 Des 2016,desktop,10/2/2019,kecewa sekalipesan harbolnas des pas harga nya murah keh pesan pesan tolak kapok deh belanja jual tau barang takut rugi ngejualnya
3780,1063115,beli-harddisk-eksternal,Fajar Y.,4,,Warna tidak sesuai deksirpsi,"Barang bagus, respon cepat, barang cepat sampai. Tapi warna tidak sesuai, Dideksirpsi warna hitam, yang datang warna biru",0,0,0,True,27.0,31-Jan-17,desktop,10/2/2019,barang bagus respon cepat barang cepat warna sesuai dideksirpsi warna hitam warna biru
3781,1063115,beli-harddisk-eksternal,Dennis S.,1,,Beda Ukuran & Beda Warna,"Ukuran yg di gambar td sesuai dgn gambar terlalu besar untuk hdd 2.5"". Warna yg datang merah sedangkan di gambar warna hitam.",0,0,0,True,27.0,14 Des 2016,mobile-app,10/2/2019,ukur gambar sesuai gambar hdd warna merah gambar warna hitam
3782,1063115,beli-harddisk-eksternal,Hasanah,5,,Diluar dugaan,Barang sdh sampai dan sesuai gbr...tp case hardiskx lbh bsr ...hahaha tp gpp sih bisa sekalian simpan fd jg. Tq lazada,0,0,0,True,27.0,12 Des 2016,mobile-app,10/2/2019,barang sesuai gbrtp case hardiskx hahaha tidak-apa-apa sih simpan fd terimakasih lazada
3783,1063115,beli-harddisk-eksternal,Cyndi R.,4,,Puas,"Ternyata barangnya cukup gede, diliat dari gambarnya g terlalu gede, lumayan buat ngelindungin harddisk dari debu, jatuh dari tempat tinggi dan lainnya..makasih ya..",0,0,0,True,26.99,14-Nov-16,mobile-app,10/2/2019,barang gambar lumayan ngelindungin harddisk debu jatuh lainnyamakasih ya
3784,1063115,beli-harddisk-eksternal,Dimas K.,2,,Hard case 3.5 inch,"Barang sudah sampai dengan selamat, dan pengiriman terhitung cepat. Cuma cukup kecewa karna ini Hard case untuk HDD 3.5 inch, bukan 2.5.inch",0,0,0,True,26.98,11-Nov-16,mobile-app,10/2/2019,barang selamat kirim hitung cepat kecewa hard case hdd inch inch
3785,1063115,beli-harddisk-eksternal,ADRIANTA,5,,"Pelanggan puas, semoga tetap seperti ini","Cepat Sampai dan Sesuai Harapan, Ukuran lebih besar dari softcase hardisk pada umumnya, jadi lebih lega buat taruh yang lain",0,0,0,True,26.72,26-Jun-16,desktop,10/2/2019,cepat sesuai harap ukur softcase hardisk lega taruh
3786,1063115,beli-harddisk-eksternal,Lazada Guest,5,,BAGUS,Lebih BESAR dari dugaan...bisa muat zenfone 6....bahan tebal...sesuai Estimasi OVERALL BAGUSSS.....PUASSS THANKS LAZADA.,0,0,0,True,26.71,14-Jun-16,mobile-app,10/2/2019,dugaanbisa muat zenfone bahan tebalsesuai estimasi overall bagussspuasss terimakasih lazada
3787,1063115,beli-harddisk-eksternal,Nilam S.,4,,,"Bagus, packing oke, cepet sampe juga. Barangnya juga sesuai gambar, cuma ternyata lebih gede dr yg diperkirakan. Over all bagus dr sgala aspek.",0,0,0,True,26.53,13-Feb-16,mobile,10/2/2019,bagus packing oke cepat barang sesuai gambar over all bagus aspek
3788,1063115,beli-harddisk-eksternal,Lazada Customer,5,,,barang bagus sesuai deskripsi. semoga awet,0,0,0,True,26.51,29-Nov-15,androidApp,10/2/2019,barang bagus sesuai deskripsi moga awet
3789,1063115,beli-harddisk-eksternal,annisa f.,4,,,"ukurannya ternyata besar. jadi muat macam2. selain utk hardisk saya pakai untuk menyimpan flashdisk, headset, charger dan token ebanking. semua muat dalam 1 tempat. cukup praktis. resleting utk case juga enak",0,0,0,True,26.45,11 Des 2015,mobile,10/2/2019,ukur muat hardisk pakai simpan flashdisk headset charger token ebanking muat praktis resleting case enak
3790,1063115,beli-harddisk-eksternal,Yusdianto H.,3,,,"Senin tgl 30Nov bayar, kamis 3Des sdh sampai. Packagenya rapi dan bagus, trnyata dimensinya agak besar dari ekspetasi hehehe.. barang murah tapi ditangani dengan profesional. Good Job",0,0,0,True,26.44,30-Nov-15,desktop,10/2/2019,senin tanggal november bayar kamis des packagenya rapi bagus dimensi ekspetasi hehehe barang murah tangan profesional good job
3791,1063115,beli-harddisk-eksternal,Fauzan M.,5,,,gokil barangnya,0,0,0,True,24.51,29-Apr-16,androidApp,10/2/2019,gokil barang
3792,1063115,beli-harddisk-eksternal,Kris G.,5,,Bagus,Sesuai harapan,0,0,0,True,22.47,14 Des 2016,iosApp,10/2/2019,sesuai harap
3793,1063115,beli-harddisk-eksternal,DIAH,5,,bagus,"barang bagus, mulus dan awet",0,0,0,True,21.51,3-Mar-16,desktop,10/2/2019,barang bagus mulus awet
3794,1063115,beli-harddisk-eksternal,Mona S.,5,,,Masih dipakai sampai skrg. Thanks,0,0,0,True,21.51,16-Jul-16,desktop,10/2/2019,pakai terimakasih
3795,1063115,beli-harddisk-eksternal,Ridho H.,4,,oke diterima,terimakasih sudah sampai,0,0,0,True,21.51,6-Feb-18,androidApp,10/2/2019,terimakasih
3796,1063115,beli-harddisk-eksternal,Tio A.,4,,Warna beda ukuran 3.5,"Alhamdulilah barang cepat sampai,tapi saya memesan warna hitam yang dikirimkan warna biru,dan hardcase kebesaran",3,3,0,True,21.26,,mobile-app,10/2/2019,alhamdulillah barang cepat sampaitapi mes warna hitam kirim warna birudan hardcase besar
3797,1063115,beli-harddisk-eksternal,Syahrul R.,5,,,manteb om. sesuai gambar. thanks,0,0,0,True,20.76,12 Okt 2016,androidApp,10/2/2019,mantap om sesuai gambar terimakasih
3798,1063115,beli-harddisk-eksternal,Ninda F.,2,,Tidak puas,Saya pesan warna hitam yang datang warna biru,0,0,0,True,20.51,21-Jan-18,mobile,10/2/2019,pesan warna hitam warna biru
3799,1063115,beli-harddisk-eksternal,Faridsetiawan,5,,Tas hardisk,Sangat bagus,0,0,0,True,20.51,30-Jun-17,mobile,10/2/2019,bagus
3800,1063115,beli-harddisk-eksternal,Odie D.,5,,bagus tasnya,tasnya bagus tapi sekarang udah hilang barengan sama power bank saya:(,0,0,0,True,20.51,3-Feb-17,androidApp,10/2/2019,tas bagus hilang bareng power bank
3801,1063115,beli-harddisk-eksternal,Muchammad I.,5,,mantap,worth the price karna waktu itu beli masih 40rban,0,0,0,True,20.51,15-Jul-17,desktop,10/2/2019,worth the harga beli rban
3802,1063115,beli-harddisk-eksternal,Yusri T.,1,,Kecewa,Barang ga sesuai gambar. Kegedean,0,0,0,True,20.51,14 Agu 2017,mobile,10/2/2019,barang sesuai gambar
3803,1063115,beli-harddisk-eksternal,Taufiq B.,4,,Barangnya bagus,Barangnya oke,0,0,0,True,20.51,14-Sep-17,mobile,10/2/2019,barang oke
3804,1063115,beli-harddisk-eksternal,Baim W.,5,,bagus ni produk,muat buat 2 hdd,0,0,0,True,20.5,1-Jul-17,androidApp,10/2/2019,muat hdd
3805,1063115,beli-harddisk-eksternal,Dita T.,5,,Good,"Untuk Case HDD external ukurannya agak kegedean, bisa dipake untuk isi yang lainnya.",0,0,0,True,20.39,05 Agu 2017,desktop,10/2/2019,case hdd external ukur pakai isi
3806,1063115,beli-harddisk-eksternal,Waluyo S.,5,,HDD Case,Great.... good things! Pengirimin cepat & gratis !! Thanx ya... Boss !!!,0,0,0,True,20.33,18 Agu 2017,mobile-app,10/2/2019,great good things pengirimin cepat gratis terimakasih ya boss
3807,1063115,beli-harddisk-eksternal,Lazada Customer,4,,,"Sebenarnya sih kebesaran untuk ukuran hardisk 2,5 inch tp tidak masalah krn barang oke",0,0,0,True,20.17,4-Jul-17,mobile,10/2/2019,sih besar ukur hardisk inch barang oke
3808,1063115,beli-harddisk-eksternal,Roland,5,,,Bagus barangnya,0,0,0,True,20.11,10-Jun-17,mobile,10/2/2019,bagus barang
3809,1063115,beli-harddisk-eksternal,sugianto,3,,Hard case,"Barangnya bagus , fix banget dengan external hardisk dan lebih aman",0,0,0,True,19.85,12-Feb-17,mobile-app,10/2/2019,barang bagus fix banget external hardisk aman
3810,1063115,beli-harddisk-eksternal,Yenny M.,5,,,nan,0,0,0,True,19.58,21-Jun-17,androidApp,10/2/2019,nan
3811,1063115,beli-harddisk-eksternal,budi m.,5,,,nan,0,0,0,True,19.58,26 Des 2016,iosApp,10/2/2019,nan
3812,1063115,beli-harddisk-eksternal,Jessica,5,,very recommended seller,barang bagus sesuai dengan di gambar dan cepat sampai,0,0,0,True,19.5,01 Des 2016,desktop,10/2/2019,barang bagus sesuai gambar cepat
3813,1063115,beli-harddisk-eksternal,darma,4,,Dikirim warna merah.,"Sesuai tgl sampainya,  barang mantap tapi warna tidak sesuai pesanan.  rapi oklah.  Tq",0,0,0,True,19.5,7-Jan-17,mobile-app,10/2/2019,sesuai tanggal sampai barang mantap warna sesuai pesan rapi oklah terimakasih
3814,1063115,beli-harddisk-eksternal,andreas d.,5,,Puaas,Terima kasih Lazada barang sudah sampai... Sangat memuaskan kan dan besar....,0,0,0,True,19.5,22-Nov-16,mobile-app,10/2/2019,terima kasih lazada barang muas
3815,1063115,beli-harddisk-eksternal,Muhammad R.,5,,Oke,"Barang oke. Saya kira sih ini cuma muat buat hdd 2.5 saja, rupanya 3.5 juga bisa muat. Okelah.",0,0,0,True,19.43,20 Okt 2016,desktop,10/2/2019,barang oke sih muat hdd muat oke
3816,1063115,beli-harddisk-eksternal,Isya.leadgates,5,,Bagus,"Barang sesuai yang di gambar,.cukup bagus.. Terima kasih",0,0,0,True,19.37,14-Sep-16,mobile-app,10/2/2019,barang sesuai gambarcukup bagus terima kasih
3817,1063115,beli-harddisk-eksternal,Musdar,5,,Hdd longgar,"Hdd 2.5 punya saya longgar dalam bagnya,jadinya hdd eksternalnya keguncangan di dalam bagnya....",0,0,0,True,19.32,20 Agu 2016,mobile-app,10/2/2019,hdd longgar bagnyajadinya hdd eksternal guncang bagnya
3818,1063115,beli-harddisk-eksternal,darma l.,5,,,"bagus, murah, cepet sampenya, makasih lazada ;)",0,0,0,True,19.29,06 Agu 2016,desktop,10/2/2019,bagus murah cepat sampenya terimakasih lazada
3819,1063115,beli-harddisk-eksternal,Ardi,4,,,Barang sampai tepat waktu dan sesuai dengan gambar... sangat puas,0,0,0,True,19.26,16-Jul-16,desktop,10/2/2019,barang sesuai gambar puas
3820,1063115,beli-harddisk-eksternal,Johan,5,,Puas,Barangnya baguss... puass...,0,0,0,True,19.25,29-Jun-16,desktop,10/2/2019,barang baguss puass
3821,1063115,beli-harddisk-eksternal,I P.,4,,Bahannya bagus,Case HDD bagus sesuai spek dan ternyata ukurannya lebih besar Terima kasih,0,0,0,True,19.18,25 Mei 2016,mobile,10/2/2019,case hdd bagus sesuai spesifikasi ukur terima kasih
3822,1063115,beli-harddisk-eksternal,Rahadian G.,5,,,nan,0,0,0,True,19.15,14-Jul-19,androidApp,10/2/2019,nan
3823,1063115,beli-harddisk-eksternal,Yohanes I.,5,,Good..,Bentuk nya lebih besar dan bagus. thx,0,0,0,True,19.09,28-Mar-16,desktop,10/2/2019,bentuk nya bagus terimakasih
3824,1063115,beli-harddisk-eksternal,arifuddin,5,,,nan,0,0,0,True,19.01,29-Apr-16,iosApp,10/2/2019,nan
3825,1063115,beli-harddisk-eksternal,Muhammad Y.,5,,,nan,0,0,0,True,19.01,16-Jun-17,androidApp,10/2/2019,nan
3826,1063115,beli-harddisk-eksternal,Ricky A.,5,,,Barang bagus tidak mengecewakan. Makasih trendmediatama Makasih lazada,0,0,0,True,18.98,30 Des 2015,desktop,10/2/2019,barang bagus kecewa terimakasih trendmediatama terimakasih lazada
3827,1063115,beli-harddisk-eksternal,Ratih A.,3,,,sesuai banget..,0,0,0,True,18.97,23 Des 2015,desktop,10/2/2019,sesuai banget
3828,1063115,beli-harddisk-eksternal,Eko B.,2,,,"Pesannya yg warna hitam, tapi dateng nya malah warna biru.",0,0,0,True,18.97,30 Des 2015,mobile,10/2/2019,pesan warna hitam nya warna biru
3829,1063115,beli-harddisk-eksternal,Pratu K.,5,,,nan,0,0,0,True,18.01,10 Agu 2016,androidApp,10/2/2019,nan
3830,1063115,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,18.01,7-Jul-16,iosApp,10/2/2019,nan
3831,1063115,beli-harddisk-eksternal,Lintang L.,5,,,nan,0,0,0,True,18.01,3-Jun-16,androidApp,10/2/2019,nan
3832,1063115,beli-harddisk-eksternal,Stanley n.,5,,,nan,0,0,0,True,18.01,31 Agu 2016,iosApp,10/2/2019,nan
3833,1063115,beli-harddisk-eksternal,Chow W.,5,,,nan,0,0,0,True,18.0,23-Sep-15,androidApp,10/2/2019,nan
3834,1063115,beli-harddisk-eksternal,Lazada Guest,1,,judul tidak sesuai barang,"barang terlalu besar untuk ukuran ext hd 2,5"", ni barang ukuran aslinya sekitar 6""... seharusnya judul disesuaikan jd tidak membuat pembeli kecewa.",0,0,0,True,17.1,,mobile-app,10/2/2019,barang ukur ext hd ni barang ukur asli judul sesuai beli kecewa
3835,1063115,beli-harddisk-eksternal,irfan p.,5,,,nan,0,0,0,True,17.01,5-Jul-17,androidApp,10/2/2019,nan
3836,1063115,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,17.01,14 Des 2016,androidApp,10/2/2019,nan
3837,1063115,beli-harddisk-eksternal,Pitarini K.,5,,,nan,0,0,0,True,17.01,9-Jul-17,androidApp,10/2/2019,nan
3838,1063115,beli-harddisk-eksternal,KOESAFANDY10,5,,,nan,0,0,0,True,17.01,23-Jul-17,androidApp,10/2/2019,nan
3839,1063115,beli-harddisk-eksternal,komar j.,5,,,Bagus,0,0,0,True,17.0,4-Feb-17,iosApp,10/2/2019,bagus
3840,1063115,beli-harddisk-eksternal,Lazada Guest,5,,,"Barang sesuai dengan pesanan,,, pengiriman cepat hanya 1 hari, cocok untuk dijadikan referensi. Thank's reseller and Lazada team.",0,0,0,True,16.79,,mobile,10/2/2019,barang sesuai pesan kirim cepat cocok jadi referensi terimakasih reseller and lazada team
3841,1063115,beli-harddisk-eksternal,Lazada Guest,5,,Case powerbank,"bahan barang kuat.. lebih besar dari dugaan. bisa juga buat masukin powerbank dan hp, thx trend mediatama",0,0,0,True,16.56,,desktop,10/2/2019,bahan barang kuat duga masukin powerbank hp terimakasih trend mediatama
3842,1063115,beli-harddisk-eksternal,Ari T.,5,,,nan,0,0,0,True,16.01,8-Jan-16,androidApp,10/2/2019,nan
3843,1063115,beli-harddisk-eksternal,maya p.,3,,,nan,0,0,0,True,16.01,22-Mar-17,androidApp,10/2/2019,nan
3844,1063115,beli-harddisk-eksternal,Rahmat S.,4,,,nan,0,0,0,True,16.01,21-Apr-16,androidApp,10/2/2019,nan
3845,1063115,beli-harddisk-eksternal,WIJI R.,4,,,nan,0,0,0,True,16.01,13-Jan-17,androidApp,10/2/2019,nan
3846,1063115,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,16.01,20-Apr-17,androidApp,10/2/2019,nan
3847,1063115,beli-harddisk-eksternal,Indra N.,3,,,nan,0,0,0,True,14.99,07 Okt 2015,androidApp,10/2/2019,nan
3848,1063115,beli-harddisk-eksternal,kemas m.,4,,,nan,0,0,0,True,14.99,16 Agu 2017,androidApp,10/2/2019,nan
3849,1063115,beli-harddisk-eksternal,Lazada Customer,5,,kokoh dan tampan dipandang..tetapi tidak menjamin shockproof,nan,0,0,0,True,14.97,13-Jun-16,androidApp,10/2/2019,nan
3850,1063115,beli-harddisk-eksternal,Maryudi,1,,Bahan kurang bagus,nan,0,0,0,True,14.46,2-Apr-18,androidApp,10/2/2019,nan
3851,1063115,beli-harddisk-eksternal,Roby,4,,,nan,0,0,0,True,14.01,22-Jun-17,androidApp,10/2/2019,nan
3852,1063115,beli-harddisk-eksternal,mia,2,,,nan,0,0,0,True,14.01,07 Okt 2016,iosApp,10/2/2019,nan
3853,1063115,beli-harddisk-eksternal,Tri B.,4,,Sedikit kebesaran but it's oke lah,nan,0,0,0,True,14.01,15-Jul-17,androidApp,10/2/2019,nan
3854,1063115,beli-harddisk-eksternal,gatot,4,,,nan,0,0,0,True,14.01,11-Jun-17,androidApp,10/2/2019,nan
3855,1063115,beli-harddisk-eksternal,Timotius W.,5,,,nan,0,0,0,True,14.01,10 Okt 2016,androidApp,10/2/2019,nan
3856,1063115,beli-harddisk-eksternal,Wellan R.,5,,,nan,0,0,0,True,14.01,02 Agu 2015,androidApp,10/2/2019,nan
3857,1063115,beli-harddisk-eksternal,Amirul I.,3,,,nan,0,0,0,True,14.01,6-Mar-18,androidApp,10/2/2019,nan
3858,1063115,beli-harddisk-eksternal,Lazada Customer,5,,,nan,0,0,0,True,14.0,27 Des 2015,androidApp,10/2/2019,nan
3859,1063115,beli-harddisk-eksternal,Michael S.,5,,,nan,0,0,0,True,13.01,01 Okt 2016,androidApp,10/2/2019,nan
3860,1063115,beli-harddisk-eksternal,Cece,5,,,nan,0,0,0,True,13.01,22-Mar-16,androidApp,10/2/2019,nan
3861,1063115,beli-harddisk-eksternal,Muhammad R.,1,,Satu bintang,nan,0,0,0,True,13.01,30 Des 2017,androidApp,10/2/2019,nan
3862,1063115,beli-harddisk-eksternal,Tantrie E.,5,,Good,nan,0,0,0,True,13.01,17-Apr-17,mobile,10/2/2019,nan
3863,1063115,beli-harddisk-eksternal,Abdul G.,1,,,nan,0,0,0,True,13.01,29 Agu 2017,androidApp,10/2/2019,nan
3864,1063115,beli-harddisk-eksternal,Ramadhan P.,5,,,nan,0,0,0,True,13.01,18 Des 2017,desktop,10/2/2019,nan
3865,1063115,beli-harddisk-eksternal,Donny,5,,,nan,0,0,0,True,13.01,07 Agu 2016,androidApp,10/2/2019,nan
3866,1063115,beli-harddisk-eksternal,Hossein N.,3,,,nan,0,0,0,True,13.01,25 Agu 2017,mobile,10/2/2019,nan
3867,1063115,beli-harddisk-eksternal,Hery M.,5,,,nan,0,0,0,True,12.39,10 Mei 2016,desktop,10/2/2019,nan
3868,1063115,beli-harddisk-eksternal,Azzahro M.,3,,Tiga Bintang,"Warnanya sesuai, pengiriman juga cepat, tapi kegedean sekali barangnya, gak muat untuk hardisk nya",0,0,0,True,10.15,,mobile-app,10/2/2019,warna sesuai kirim cepat barang muat hardisk nya
3869,1063115,beli-harddisk-eksternal,Aimar,5,,Case,"Pengiriman lumayan cepat, 2-3 hari. Kualitas barang bagus!",0,0,0,True,10.13,,mobile-app,10/2/2019,kirim lumayan cepat kualitas barang bagus
3870,1063115,beli-harddisk-eksternal,Lazada Guest,4,,,Barang d trima dgn baik dan sesuai dgn estimasi waktu,0,0,0,True,9.35,,mobile,10/2/2019,barang d trima sesuai estimasi
3871,1063115,beli-harddisk-eksternal,Lazada Guest,5,,Barang telah diterima,"Bagus kirain pas untuk hdd 2,5 aja ternyata lebih besar",0,0,0,True,9.31,,mobile-app,10/2/2019,bagus kirain pas hdd
3872,1063115,beli-harddisk-eksternal,Lazada Guest,4,,Barang handal,Barang sangat bagus dan Handal dalam melindungi hardisk ane dari segala kondisi cuaca.,0,0,0,True,9.29,,desktop,10/2/2019,barang bagus handal lindung hardisk kondisi cuaca
3873,1063115,beli-harddisk-eksternal,Lazada Guest,5,,,Barang tebel..bagus sekali bahannya. murah berkualitas. packaging juga rapi. jempol dah,0,0,0,True,8.94,,desktop,10/2/2019,barang tebelbagus bahan murah kualitas packaging rapi jempol
3874,1063115,beli-harddisk-eksternal,Kasogi N.,4,,Empat Bintang,nan,0,0,0,True,2.59,,mobile-app,10/2/2019,nan
3875,106313399,beli-harddisk-eksternal,Suci L.,5,,sudah diterima,terima kasih sudah dikirim sesuai pesanan saya,0,0,0,True,20.14,27-Jun-17,desktop,10/2/2019,terima kasih kirim sesuai pesan
3876,106313399,beli-harddisk-eksternal,Hadi K.,5,,,nan,0,0,0,True,13.01,24 Mei 2017,androidApp,10/2/2019,nan
3877,106374699,beli-harddisk-eksternal,Yusuf D.,5,,"2.5\"" USB 3.0 SATA Hd Box HDD Hard Drive External Enclosure Case..(White) - intl",Good and practical product with cheap price. thanks.,0,0,0,True,20.5,8-Nov-17,desktop,10/2/2019,good and practical produk with cheap harga terimakasih
3878,106381329,beli-harddisk-eksternal,Lazada Guest,5,,Penipuan,Lazada selalu membiarkan seller seperti ini melakukan pemostingan barang. Padahal sdh banyak yg menjadi korban mereka,10,10,0,True,22.16,,mobile-app,10/2/2019,lazada biar jual pemostingan barang korban
3879,106381329,beli-harddisk-eksternal,Santo,1,,Penipu ulung,Jangan sampai beli seller penipu lagi kurang stabil otaknya sudah banyak jadi korban ditolak alasan stock habis,0,0,0,True,17.57,,mobile-app,10/2/2019,beli jual tipu stabil otak korban tolak alas sedia habis
3880,106381329,beli-harddisk-eksternal,sandy p.,1,,Bohong,"Penipuan nih, nanti barang nya digagalkan dengan alasan stok barang habis. Akhirnya uang konsumen tertahan selama 7 hari lebih.",0,0,0,True,17.55,,mobile-app,10/2/2019,tipu nih barang nya gagal alas stok barang habis uang konsumen tahan
3881,106381329,beli-harddisk-eksternal,yoko,1,,Leptop,Leptop mati apa hidup ini,5,5,0,True,14.22,,mobile-app,10/2/2019,leptop mati hidup
3882,106381329,beli-harddisk-eksternal,galih,1,,Mohon tulis harga dengan benar,Mohon tulis harga dengan benar,0,0,0,True,11.99,,mobile-app,10/2/2019,mohon tulis harga
3883,106381329,beli-harddisk-eksternal,Lazada Guest,5,,Tanya?,Barang masih Ada kah???,0,0,0,True,11.38,,mobile-app,10/2/2019,barang kah
3884,106381329,beli-harddisk-eksternal,Lazada Guest,3,,Kondisi,Minus nya apa,0,0,0,True,10.67,,mobile-app,10/2/2019,minus nya
3885,106381329,beli-harddisk-eksternal,Lazada Guest,1,,Laptop apa bukan,Ini beneran laptop apa bukan gan? Bisa di gunakan apa nggk??,0,0,0,True,10.09,,mobile-app,10/2/2019,beneran laptop juragan
3886,106381329,beli-harddisk-eksternal,Lazada Guest,1,,Tanya,Ni leptop kondisinya gimana,0,0,0,True,10.09,,mobile-app,10/2/2019,ni leptop kondisi
3887,106381329,beli-harddisk-eksternal,Hendra F.,1,,Satu bintang,Ni laptop speck nya apa.  Barang hidup atau tidak,0,0,0,True,10.07,,mobile-app,10/2/2019,ni laptop speck nya barang hidup
3888,106381329,beli-harddisk-eksternal,Lazada Guest,1,,Ask,"Ini kondisi laptop gmn ? Mohon dijelaskan detail, thx",0,0,0,True,10.07,,mobile-app,10/2/2019,kondisi laptop mohon detail terimakasih
3889,106381329,beli-harddisk-eksternal,kenzo,1,,Satu bintang,"kenapa seller abal2 bisa di lazada, mengurangi kepercayaan pada lazada..",0,0,0,True,10.06,,mobile-app,10/2/2019,jual abal lazada kurang percaya lazada
3890,106382239,beli-harddisk-eksternal,Juliansoro,5,,barang O.K,sesuai deskripsi.. mantap!!! trima kasih lazada n cristalawaking... siipppp...,0,0,0,True,20.5,13-Nov-17,androidApp,10/2/2019,sesuai deskripsi mantap trima kasih lazada n cristalawaking siipppp
3891,106382239,beli-harddisk-eksternal,Bambang,4,,,nan,0,0,0,True,13.78,03 Okt 2017,androidApp,10/2/2019,nan
3892,106384268,beli-harddisk-eksternal,Alidinata,5,,,"Pesanan sdh saya terima, kondisi baik dan sesuai dengan gambar dan detail speck nya, pengiriman cepat. terima kasih",0,0,0,True,32.01,26 Des 2018,androidApp,10/2/2019,pesan terima kondisi sesuai gambar detail speck nya kirim cepat terima kasih
3893,106384268,beli-harddisk-eksternal,Aziz A.,5,,Mantap,"Barang datang 5 hari lebih cepat dari waktunya, meski packing seadanya tapi barang oke dan konek. Trms",0,0,0,True,29.01,16-Mar-18,desktop,10/2/2019,barang cepat packing ada barang oke konek trms
3894,106384268,beli-harddisk-eksternal,Rivaldo B.,4,,"Ternyata covernya keren, sayang...","Maklum COD, dan barnag dikirim dari negeri seberang, jadi nyampenya lumayan. setelah sampai, langsung dicoba. Packing ternyata tidak berisi bubble wrap, sempar khawatir kondisi case dan konektornya. setelah dicoba, untung mau. HDD tetap aman. Warnanya keren, koneksi cepat dan gampang untuk di eject dari sistem dengan cepat. Hanya saja saat sudah kepasang, HDD masih bisa kerasa goyang - goyang, karena gak ada hanger / baut yang ngancing dibagian belakang HDD casenya.  Overall good aja. hati hati sama package pengiriman. karena gak pake bubble wrap, takutnya nanti bisa rusak.",0,0,0,True,28.87,4-Feb-18,desktop,10/2/2019,maklum bayar kirim barnag kirim negeri seberang nyampenya lumayan langsung coba packing isi bubble wrap sempar khawatir kondisi case konektor coba untung hdd aman warna keren koneksi cepat gampang eject sistem cepat pasang hdd goyang goyang hanger baut ngancing bagi hdd casenya overall good hati hati package kirim pakai bubble wrap takut rusak
3895,106384268,beli-harddisk-eksternal,Mas A.,5,,,barang bagus,0,0,0,True,27.08,27-Mar-19,androidApp,10/2/2019,barang bagus
3896,106384268,beli-harddisk-eksternal,Mas A.,5,,,barang bagus cuman pesen satu di kirim dua,0,0,0,True,27.08,28-Mar-19,androidApp,10/2/2019,barang bagus pesan kirim
3897,106384268,beli-harddisk-eksternal,Pascal,1,,Produk KW,Baru dipakai langsung beberapa menit saja data ga bsa dibaca,3,3,0,True,24.26,12-Nov-17,androidApp,10/2/2019,pakai langsung menit data baca
3898,106384268,beli-harddisk-eksternal,Imam S.,4,,,"Tepat waktu,barang ditrima dlm kondisi aman,matur suwon.",0,0,0,True,21.38,29-Jan-18,desktop,10/2/2019,waktubarang ditrima kondisi amanmatur suwon
3899,106384268,beli-harddisk-eksternal,Jouvery P.,4,,,"lama datangnya, barangnya bagus",0,0,0,True,20.51,16 Okt 2017,androidApp,10/2/2019,datang barang bagus
3900,106384268,beli-harddisk-eksternal,Yudha T.,5,,,nan,0,0,0,True,17.01,24-Jan-19,androidApp,10/2/2019,nan
3901,106384268,beli-harddisk-eksternal,Hendry,1,,,nan,0,0,0,True,14.01,6-Feb-18,androidApp,10/2/2019,nan
3902,106384268,beli-harddisk-eksternal,Suryo.s,5,,Good Product,nan,0,0,0,True,13.0,10 Okt 2017,desktop,10/2/2019,nan
3903,106385078,beli-harddisk-eksternal,Lazada Customer,3,,,"bagus, sesuai yg d harapkan.... gk nysel gk kecewa beli jg. thnks seller n lazada.",0,0,0,True,25.51,15-Mar-19,androidApp,10/2/2019,bagus sesuai d harap nysel kecewa beli thnks jual n lazada
3904,106385078,beli-harddisk-eksternal,Aminur p.,5,,3.0 Case HD external SATA,Trmksh  .barang memuaskan,0,0,0,True,20.51,8-Jan-18,androidApp,10/2/2019,trmksh barang muas
3905,106385078,beli-harddisk-eksternal,Endang S.,5,,,nan,0,0,0,True,14.01,26 Okt 2017,desktop,10/2/2019,nan
3906,106385078,beli-harddisk-eksternal,Shyndak H.,5,,,Pas Mantap,0,0,0,True,13.0,12 Des 2017,androidApp,10/2/2019,pas mantap
3907,106412031,beli-harddisk-eksternal,Lazada Customer,5,,,"Pengiriman cpt, packing aman, yg trpnting berfungsi dgn baik. trmksih",0,0,0,True,51.17,13-Sep-19,androidApp,10/2/2019,kirim cepat packing aman trpnting fungsi trmksih
